wind_speed,wind_direction,rpm,temperature,humidity,flap_angle,power
3.505,306.72,571.55,31.58,49.38,23.65,2.753
12.663,33.46,1159.13,35.37,50.06,13.15,17.205
7.243,306.24,846.07,35.0,75.69,25.89,34.538
3.645,339.29,559.98,18.98,62.88,25.35,1.602
4.994,136.71,670.47,23.96,41.58,34.2,0.343
4.437,331.34,670.39,17.82,62.62,14.43,9.971
10.75,244.05,1017.67,34.19,71.72,25.1,118.375
6.721,188.32,797.09,32.51,45.24,15.37,29.099
10.439,138.56,1068.22,35.98,70.71,24.3,122.009
4.726,305.58,697.3,36.3,87.82,12.23,10.118
13.672,18.13,1264.65,20.57,75.38,18.77,61.304
11.814,161.32,1174.88,36.41,64.59,24.6,159.603
4.129,148.44,659.41,28.93,40.01,23.57,5.026
6.351,183.0,804.45,20.17,76.93,6.63,7.503
5.452,163.61,684.68,29.0,74.09,26.48,10.098
4.254,273.36,670.36,20.54,58.77,13.76,6.728
8.742,252.75,969.67,16.14,49.03,26.65,68.381
4.177,219.91,612.4,19.69,91.16,28.44,2.391
10.885,38.8,1107.57,25.36,90.96,28.16,144.835
7.956,237.04,860.24,38.9,47.4,6.46,6.665
13.288,301.97,1267.35,27.07,67.96,22.36,123.253
11.035,46.22,1122.33,24.69,73.03,16.54,52.278
13.775,329.73,1351.3,34.06,55.05,18.59,50.848
4.467,148.59,642.0,32.5,81.16,30.82,2.403
10.831,336.78,1071.76,30.81,51.05,15.36,42.848
10.396,353.28,1018.46,31.25,92.71,14.67,37.823
4.269,126.81,627.4,27.01,71.39,27.44,2.359
12.255,102.93,1177.76,36.18,84.46,9.36,5.496
10.373,71.96,1051.02,33.75,48.85,30.18,111.136
10.597,106.25,1075.12,33.84,41.78,31.04,112.116
11.134,311.34,1110.55,33.56,70.87,28.96,160.182
6.164,239.22,834.86,38.16,61.32,14.38,19.202
9.073,4.67,976.74,21.28,74.13,29.9,65.599
13.026,253.67,1203.24,31.19,81.53,28.28,215.582
13.607,105.9,1281.25,19.44,77.55,20.42,82.632
7.149,154.26,819.57,28.91,47.15,14.92,31.516
10.807,55.73,1139.94,18.84,57.74,23.47,118.916
10.281,176.6,1053.73,29.32,59.69,11.6,19.763
5.023,24.54,680.85,27.63,62.88,11.64,11.641
5.347,119.48,714.1,24.02,52.01,34.9,0.829
12.061,353.21,1119.06,15.22,76.79,23.41,141.29
9.832,345.2,1070.61,32.06,57.65,16.58,51.416
8.943,101.82,926.25,37.78,85.22,18.37,57.761
3.482,323.38,601.14,19.81,68.26,33.69,0.113
8.918,2.64,963.79,16.64,76.87,17.73,57.021
4.143,193.59,637.42,32.57,93.69,33.19,0.0
11.216,55.35,1119.79,26.48,58.24,28.83,161.133
9.139,206.99,944.56,20.69,54.23,17.99,63.392
3.186,242.39,535.73,28.37,75.28,22.57,1.293
10.71,26.13,1083.12,38.2,45.84,7.6,5.138
11.418,157.56,1095.97,24.88,76.34,9.09,7.51
7.301,287.09,869.68,28.64,92.81,32.43,15.102
11.745,262.56,1118.64,24.33,92.22,8.7,5.068
3.055,214.8,543.77,28.43,92.08,32.11,0.965
6.782,148.56,820.57,31.15,68.19,30.04,16.444
5.138,65.29,733.87,34.99,86.87,34.83,0.164
8.074,197.88,931.82,22.27,43.7,19.62,57.892
6.639,46.16,762.25,31.39,45.5,14.53,24.61
7.957,221.88,869.27,22.64,72.13,14.49,34.484
7.711,1.74,872.66,21.15,52.18,30.2,29.883
4.477,263.87,640.98,36.95,65.46,21.55,7.66
4.933,218.39,705.3,36.04,87.23,12.9,12.243
12.75,27.53,1210.69,16.88,41.02,22.46,131.388
7.456,212.41,769.13,37.66,70.34,19.16,37.925
11.527,131.69,1131.67,20.58,82.47,18.94,77.141
8.615,142.84,961.96,27.55,76.45,23.42,71.385
4.824,185.09,712.85,26.16,49.85,34.03,0.834
11.095,174.06,1095.49,23.97,52.04,16.08,50.241
3.471,74.44,558.99,37.69,59.87,6.39,2.741
13.786,116.67,1310.25,32.59,68.68,12.9,9.708
8.988,62.59,934.07,31.34,60.09,20.5,68.961
7.14,326.61,854.96,27.91,59.41,19.46,40.872
9.646,180.66,1037.73,18.47,49.11,11.35,20.46
5.056,130.4,699.43,32.93,46.51,26.61,7.78
8.297,172.37,916.84,20.27,48.87,6.29,6.625
9.308,58.01,975.35,30.74,42.16,12.75,27.149
4.98,344.97,728.26,29.98,71.0,24.85,8.491
6.118,30.87,776.3,26.23,94.6,29.91,9.637
9.609,286.06,992.89,35.51,50.0,26.73,92.595
6.769,163.25,801.3,29.76,52.64,11.07,18.413
12.456,181.57,1220.35,25.49,48.23,23.44,154.612
3.429,282.19,570.07,27.58,46.46,23.1,2.297
12.103,322.91,1149.17,34.37,75.71,6.3,1.957
8.828,82.62,925.82,35.06,83.43,27.24,66.728
11.377,250.81,1105.63,17.44,47.36,30.77,153.523
6.116,315.64,754.68,25.22,50.4,22.34,23.383
4.296,2.59,632.6,31.36,77.83,9.64,7.273
10.167,91.31,1028.04,36.37,63.3,25.42,110.124
11.305,148.76,1096.91,34.59,66.54,12.61,21.343
6.373,123.97,805.86,32.64,80.47,27.43,16.345
7.913,251.75,869.62,19.04,51.8,21.52,54.342
10.668,254.44,1086.32,19.02,93.05,9.36,9.205
13.184,156.74,1252.62,16.6,52.2,16.53,38.83
13.829,221.03,1240.99,28.03,79.14,29.61,259.612
10.043,158.03,1039.76,20.04,76.13,6.01,3.753
9.595,185.69,1020.45,20.79,49.32,5.01,3.479
4.732,358.85,645.51,34.49,59.42,20.53,11.058
11.106,24.7,1131.89,17.25,55.65,15.44,40.586
13.596,99.54,1304.1,30.16,50.7,12.83,10.467
7.478,38.33,901.12,16.81,56.18,33.7,12.961
12.637,292.73,1240.78,29.37,78.18,28.1,206.331
11.332,346.05,1115.56,26.47,65.34,8.49,6.308
3.743,228.12,607.27,39.85,77.23,33.66,0.726
8.682,3.5,971.55,35.8,53.65,29.63,56.067
3.836,335.3,626.46,26.91,59.44,33.41,0.138
10.514,327.57,1060.32,27.47,50.98,11.2,16.353
5.23,89.89,749.72,30.46,48.58,25.27,9.439
10.298,220.98,1077.92,34.11,69.78,23.62,114.757
8.416,354.73,850.28,37.42,87.78,32.48,29.898
6.083,79.95,772.33,29.42,42.98,21.22,22.842
8.527,141.74,968.13,32.16,49.61,18.8,57.971
10.581,4.26,1053.81,20.27,71.96,12.79,26.265
9.034,85.37,944.77,26.78,73.72,11.32,20.063
10.708,134.03,1083.79,36.36,55.38,22.28,113.049
5.514,35.95,702.67,21.75,52.97,9.38,10.725
13.551,53.84,1189.15,35.14,49.71,30.48,235.245
8.687,259.4,910.77,34.63,56.5,16.95,47.02
10.596,21.61,1051.8,35.35,66.21,15.04,40.161
6.971,201.73,836.61,38.3,54.17,31.02,15.513
13.594,71.62,1294.28,29.4,75.7,15.65,26.856
10.405,175.5,1042.48,33.41,88.93,23.95,123.23
4.593,60.33,640.25,35.19,58.56,30.47,1.497
3.785,58.32,602.3,20.71,57.43,24.34,3.251
5.984,160.16,701.45,36.57,59.97,17.42,22.175
5.023,8.32,727.69,33.19,76.41,7.4,6.371
4.836,37.08,673.34,16.59,88.33,16.91,12.807
11.415,29.97,1096.92,21.56,48.54,14.28,30.342
5.721,102.3,742.23,30.66,47.22,24.91,14.04
12.464,117.07,1178.26,26.9,93.62,18.35,63.009
13.665,251.14,1255.06,19.43,72.87,21.92,105.057
8.758,230.23,901.76,22.74,59.09,18.26,57.167
7.024,93.53,846.98,22.59,40.01,15.32,28.266
8.161,2.99,901.61,38.05,92.08,17.91,51.196
6.222,83.24,745.85,15.18,60.55,16.84,24.4
4.796,265.36,673.99,24.74,60.81,12.19,10.709
11.41,327.58,1116.97,35.19,77.66,29.26,174.536
7.542,307.25,840.24,19.56,55.93,13.16,26.138
9.85,67.6,1004.17,15.48,42.73,8.07,7.658
5.961,257.47,772.4,33.18,52.8,15.26,21.023
6.427,287.81,792.82,39.95,65.5,30.31,10.396
13.468,20.17,1249.78,34.39,43.93,30.25,273.156
11.99,298.17,1165.58,18.05,82.25,18.29,68.401
11.114,12.06,1035.44,26.52,82.4,19.18,76.742
10.496,112.36,1120.52,23.08,74.6,20.63,88.553
5.786,229.87,754.95,19.97,88.81,8.39,9.18
9.962,116.82,1059.64,19.18,55.19,5.27,3.677
3.462,282.05,577.93,26.88,72.79,9.73,4.003
4.005,222.71,616.17,38.27,94.83,24.34,3.42
10.715,284.93,1122.37,18.15,52.8,27.7,128.101
11.861,157.94,1148.08,19.82,77.91,31.96,186.152
8.338,157.5,922.94,22.37,78.34,15.43,42.916
11.056,99.12,1092.94,35.78,90.3,9.65,8.785
6.252,94.81,759.37,24.18,40.04,10.57,13.726
3.206,308.46,561.36,34.4,53.13,21.17,1.62
7.262,188.67,827.11,27.44,70.33,24.23,41.234
4.215,188.35,671.48,16.67,85.94,11.06,7.9
8.339,35.55,900.36,29.28,86.0,26.04,60.47
5.815,131.89,760.93,30.15,43.9,19.74,21.909
12.787,28.78,1164.43,35.03,43.34,17.48,48.276
7.06,255.04,839.31,35.59,54.62,14.12,26.361
13.391,345.81,1244.68,17.43,79.88,20.79,95.813
5.736,225.12,729.91,19.47,81.21,24.16,16.349
6.938,165.14,829.63,31.63,88.56,17.05,35.5
6.713,56.94,793.42,39.96,64.37,34.74,5.848
6.571,133.82,791.67,34.1,63.68,21.89,30.124
5.353,275.65,740.46,38.15,53.97,16.91,15.666
10.989,353.86,1118.46,29.89,68.47,14.01,31.982
5.441,308.06,712.54,15.54,85.21,21.61,15.52
9.12,333.33,961.72,18.87,42.08,16.01,49.427
9.404,83.88,944.27,35.28,45.05,27.03,83.64
10.959,285.45,1083.1,19.32,85.41,32.23,117.563
9.548,108.14,1006.7,33.27,71.7,28.13,88.421
6.827,294.17,826.51,25.41,87.73,24.58,30.127
9.625,4.12,1002.07,34.44,61.04,21.2,90.677
4.645,180.86,663.0,20.52,42.78,18.37,10.978
9.546,181.7,988.67,20.55,55.94,7.48,7.7
9.286,17.75,938.34,24.98,44.68,8.91,11.486
4.484,201.35,666.37,27.2,75.87,27.07,4.535
5.709,25.79,747.82,34.42,57.79,25.15,14.356
7.659,125.39,891.88,23.02,72.66,34.63,12.935
9.778,356.46,1059.27,26.06,48.02,10.99,18.407
7.112,272.78,891.05,36.32,46.18,32.8,11.049
12.556,295.25,1224.75,15.34,78.16,5.68,1.572
5.299,193.68,708.78,20.1,68.78,26.9,9.028
4.555,251.55,655.87,15.46,72.07,10.11,7.405
6.124,284.11,764.62,30.45,42.92,16.66,23.866
5.984,306.75,806.84,31.5,87.54,24.48,17.537
5.543,137.05,706.85,39.42,45.48,20.95,18.458
5.051,180.23,712.12,26.45,90.95,20.88,13.462
6.669,141.62,782.58,18.93,59.07,12.09,20.662
13.761,180.45,1323.75,35.3,74.42,29.45,260.7
3.324,199.78,605.24,22.0,48.34,7.63,2.61
7.204,345.82,842.51,30.31,74.4,9.58,15.311
13.676,327.5,1283.63,23.23,69.82,21.24,103.265
11.801,310.53,1139.15,22.72,78.78,34.87,144.413
13.734,52.25,1270.75,38.33,90.44,33.46,288.135
4.302,114.34,647.54,36.99,79.99,17.42,7.44
7.524,159.48,879.88,38.34,89.18,28.37,32.314
4.174,66.51,630.44,34.06,73.66,11.93,7.812
5.554,247.46,698.46,23.98,77.85,23.14,15.252
10.832,134.63,1097.23,36.3,67.03,5.97,3.245
11.41,5.41,1122.3,21.75,62.72,27.73,164.99
3.727,333.76,581.35,39.64,87.69,18.73,5.08
5.715,145.75,722.77,16.05,80.44,23.35,17.504
11.167,213.77,1116.34,28.13,88.17,18.55,73.606
12.097,15.27,1140.31,39.9,68.53,21.73,117.804
8.677,227.03,922.98,16.23,56.01,29.83,53.833
8.075,152.09,885.32,30.33,43.0,29.9,38.921
7.969,260.15,927.55,17.83,82.83,9.06,11.878
7.549,162.32,859.44,19.47,72.47,18.64,46.373
5.751,249.02,738.53,37.68,83.81,8.42,8.751
7.943,130.66,897.79,28.1,61.12,33.49,19.637
7.165,137.02,803.62,34.21,90.17,9.5,13.407
12.557,64.39,1188.25,32.8,63.08,18.39,64.816
9.891,42.32,1008.88,18.29,51.16,18.76,72.231
12.41,195.66,1196.38,15.14,88.55,19.27,81.328
7.512,28.59,827.55,30.0,53.46,21.73,47.995
12.078,17.61,1219.02,18.71,75.93,25.01,165.174
12.218,107.44,1167.25,38.01,42.7,25.16,161.455
9.722,248.94,1023.23,29.87,83.3,22.37,94.977
13.246,33.53,1243.97,22.48,60.27,17.82,53.086
9.055,105.42,961.08,18.36,78.2,20.74,74.533
10.654,220.34,1023.61,17.73,80.14,19.51,77.165
10.575,336.2,1052.21,39.66,55.8,20.76,95.295
13.945,127.39,1263.21,18.24,70.94,19.78,67.801
4.979,219.39,694.08,32.71,93.86,23.76,9.479
4.297,305.31,622.88,34.99,94.94,21.81,6.59
10.013,4.07,1036.21,20.03,55.49,20.2,87.9
6.563,2.21,790.75,32.15,58.77,5.87,5.886
4.932,118.99,723.98,23.45,76.99,24.37,7.814
8.296,225.79,891.85,37.3,69.53,17.42,50.66
11.168,300.64,1097.06,22.48,79.87,11.25,15.308
10.54,287.83,1086.66,37.2,59.45,5.94,3.05
13.82,225.54,1263.9,36.06,71.4,30.94,288.957
11.267,253.9,1091.03,22.86,41.74,12.13,18.071
7.971,342.26,925.4,20.4,56.63,28.33,44.261
13.047,159.76,1220.95,15.62,66.55,32.71,252.871
11.057,188.51,1134.05,34.39,47.88,33.14,119.421
10.444,47.78,1053.31,33.11,65.27,5.12,1.977
13.256,247.34,1243.87,29.86,44.79,20.62,90.168
10.249,112.49,1064.05,29.44,57.17,10.78,15.081
6.043,114.89,772.75,26.03,46.47,5.46,5.852
9.852,185.06,1014.2,20.16,59.27,26.13,113.966
6.116,88.14,751.56,16.78,73.73,8.9,10.742
8.178,243.18,892.06,17.65,42.96,22.88,60.751
9.52,301.02,979.75,32.48,73.9,26.39,97.701
10.38,192.05,1042.83,39.34,81.57,29.39,120.247
13.117,168.58,1235.01,26.39,77.65,11.95,10.194
5.462,309.99,691.2,30.42,90.21,24.96,12.295
11.677,317.67,1121.02,26.33,41.66,18.84,77.53
4.879,276.46,718.56,30.11,47.01,28.9,4.133
6.585,233.8,776.78,34.81,69.3,23.63,28.41
9.027,350.6,976.93,24.6,58.74,28.53,73.478
7.789,283.44,874.39,28.61,52.99,32.93,19.037
9.316,175.19,939.8,29.8,65.46,10.29,15.704
13.515,25.06,1272.26,17.72,84.77,19.83,76.204
10.262,32.59,1076.98,35.43,88.8,5.01,2.184
4.614,53.72,649.19,28.28,61.45,25.45,5.401
6.483,205.3,815.84,37.83,56.75,34.48,4.758
6.787,32.14,800.75,15.2,94.25,13.83,25.237
7.061,197.6,840.32,16.33,78.68,30.84,16.965
12.522,84.69,1191.33,32.56,61.68,16.45,40.637
8.996,238.5,919.22,26.87,50.35,30.2,60.862
4.697,359.08,673.4,31.75,47.39,26.64,5.169
8.354,157.22,901.81,39.76,44.66,18.68,55.427
11.678,217.59,1112.49,25.64,49.89,18.5,72.7
6.908,66.88,830.27,30.11,71.79,20.05,36.026
7.519,196.62,825.78,24.17,93.8,8.39,11.236
8.297,248.58,985.52,18.55,80.22,28.37,44.189
8.114,28.16,861.25,37.25,44.86,33.81,20.878
3.859,228.13,634.09,34.95,57.19,28.36,1.581
8.158,184.56,848.81,26.73,80.36,28.95,44.935
6.181,12.72,765.69,38.07,81.22,6.84,7.075
8.205,60.87,920.58,16.29,94.47,13.6,29.098
3.908,182.01,629.38,36.29,55.28,30.74,1.184
3.156,40.16,580.45,19.37,72.55,29.24,0.922
5.874,252.28,764.24,27.12,83.97,7.53,7.724
4.596,336.22,705.36,18.85,67.28,12.14,9.442
7.842,229.53,863.1,20.27,80.39,27.66,43.231
4.276,60.34,639.75,24.97,56.58,20.98,6.226
7.178,254.02,840.74,26.86,47.98,32.82,12.527
7.937,244.26,943.75,39.04,77.56,24.12,50.296
13.518,155.44,1259.2,37.95,87.21,7.95,2.311
10.198,140.82,1040.17,34.33,81.2,10.85,15.609
6.711,248.5,784.38,19.5,70.12,5.36,4.602
4.075,37.41,623.68,26.15,52.07,5.71,3.982
4.011,337.86,656.7,31.42,85.95,26.24,2.443
4.32,308.32,669.87,18.25,76.1,34.01,0.182
12.856,250.44,1257.06,21.33,65.68,32.68,223.35
6.04,153.71,754.12,37.58,82.34,7.22,8.363
11.548,137.81,1154.12,23.32,43.3,18.22,69.799
8.409,334.29,907.89,30.26,49.81,28.06,56.617
5.402,231.6,725.1,37.82,79.35,22.14,14.977
5.757,160.52,704.5,37.41,48.19,24.94,13.973
5.931,252.02,694.28,37.62,71.61,19.72,20.609
7.797,303.86,878.2,34.52,83.2,33.62,17.169
11.998,173.54,1141.93,29.18,91.43,17.02,54.741
9.955,345.18,1036.87,17.27,69.4,18.79,75.156
11.432,233.21,1115.2,19.42,42.16,25.88,160.125
12.861,227.02,1197.17,23.98,44.67,9.2,3.773
5.124,259.11,727.2,29.82,66.91,14.23,13.587
8.873,300.33,961.65,26.23,94.77,28.63,65.279
3.471,42.55,549.67,35.18,76.7,31.23,0.612
4.638,208.56,688.35,38.12,42.03,19.14,11.106
13.098,16.49,1244.43,32.53,47.18,14.22,21.457
11.731,164.23,1152.58,19.27,72.51,19.91,92.815
11.791,79.41,1178.53,35.11,63.44,25.35,144.393
6.567,351.31,819.46,29.4,47.55,27.93,18.405
9.524,120.78,964.39,18.02,47.77,21.6,86.395
7.825,333.24,901.89,16.02,45.5,28.33,38.791
3.172,175.31,596.46,15.16,49.87,31.61,0.638
7.578,290.67,875.05,34.31,78.08,20.69,48.336
7.532,337.71,874.73,30.26,42.07,33.51,15.723
9.899,281.73,1024.27,23.7,40.25,20.91,88.139
4.053,130.28,633.8,34.03,69.68,24.78,4.378
6.041,69.74,788.57,34.92,77.69,10.29,12.671
10.372,15.52,1034.59,31.12,55.68,29.15,124.198
11.342,15.59,1140.99,33.51,90.87,19.55,89.407
4.277,322.23,633.17,33.04,72.6,25.31,4.447
6.583,280.43,793.73,23.15,45.39,16.27,26.941
5.427,169.56,754.21,27.11,88.98,18.65,19.187
7.261,49.11,860.33,33.0,74.76,8.82,12.267
10.614,21.47,1056.97,18.41,86.84,15.31,43.436
12.75,217.31,1205.37,34.74,75.09,34.1,215.432
12.405,31.13,1226.99,36.42,66.91,30.11,212.973
6.071,262.81,747.46,33.4,53.57,31.75,6.616
9.509,53.63,1003.74,29.34,40.28,19.12,72.275
11.455,12.1,1142.7,28.28,66.36,18.57,73.852
5.646,201.06,746.59,15.31,80.25,13.87,17.722
10.124,32.66,1024.15,26.99,56.77,27.42,115.352
3.269,163.74,535.68,34.3,88.08,16.11,4.254
8.107,228.02,918.93,36.51,43.89,5.98,5.671
7.685,97.12,884.72,38.65,69.83,7.43,7.586
12.689,264.87,1189.02,16.37,91.99,8.33,2.176
7.021,222.89,818.78,24.14,49.64,26.28,30.802
5.252,353.25,648.51,20.97,46.25,22.4,13.221
13.55,75.53,1259.55,33.63,52.4,25.41,180.919
6.049,22.81,748.69,23.63,66.74,26.29,16.515
10.461,191.83,1079.97,22.31,74.15,29.26,122.652
13.35,23.63,1304.55,37.3,65.18,13.65,16.155
13.523,39.37,1218.59,21.9,78.34,20.62,86.904
9.9,105.54,1038.78,39.24,69.78,18.32,65.174
10.092,104.95,1042.95,16.57,87.95,24.34,112.461
7.529,123.41,829.78,31.15,57.95,30.26,24.575
7.898,109.47,896.21,18.3,83.41,19.53,51.338
13.678,277.11,1265.59,16.18,59.42,32.72,272.484
10.83,102.69,1073.42,39.33,86.16,9.6,8.56
5.617,14.81,730.91,22.92,46.96,21.87,19.035
3.382,114.1,565.52,23.6,60.51,14.05,4.255
13.125,145.64,1221.28,27.49,48.0,5.13,0.869
11.123,351.22,1085.99,23.28,78.8,33.32,129.155
13.788,206.54,1310.07,18.68,71.09,25.67,195.183
11.048,324.06,1092.22,18.49,70.3,30.23,151.266
7.906,33.29,872.25,16.38,75.27,33.07,21.062
6.057,8.12,756.83,28.46,64.5,20.35,25.698
5.139,114.39,719.3,30.13,91.89,9.44,8.641
12.392,133.07,1151.69,24.32,55.66,31.23,221.245
3.964,262.03,626.35,26.11,94.59,29.17,0.908
13.674,152.58,1270.77,37.41,47.68,11.23,6.354
8.221,312.31,949.7,39.67,43.64,7.65,8.614
7.504,329.19,849.91,25.36,70.57,9.11,13.025
5.046,137.44,714.99,28.85,42.32,14.12,12.818
9.152,166.84,967.37,15.67,40.13,30.03,72.37
8.198,235.37,869.36,37.32,62.94,12.34,24.01
4.313,99.8,642.36,39.86,43.67,21.97,5.461
12.552,226.08,1225.42,26.9,78.18,22.26,129.045
12.298,58.63,1196.01,16.46,57.58,9.9,6.622
5.999,151.03,750.35,37.8,59.58,33.09,5.076
8.653,275.92,938.89,19.58,45.2,31.17,41.946
12.095,246.59,1168.22,22.53,77.7,22.4,124.862
12.056,4.64,1147.14,27.95,60.52,32.32,195.086
4.127,55.64,658.11,20.53,50.36,29.94,0.939
8.782,191.55,968.14,28.78,81.6,7.29,8.539
12.007,332.43,1136.56,26.99,57.14,31.69,198.855
9.574,274.89,1046.19,23.55,79.04,11.67,19.912
12.425,51.25,1201.81,20.66,46.89,25.72,183.669
11.624,27.98,1151.97,34.37,81.65,28.79,180.7
8.648,21.34,972.02,17.97,53.92,27.64,65.008
11.606,331.24,1148.48,20.14,89.56,7.72,4.741
12.304,339.06,1202.4,38.72,59.13,26.86,197.455
5.66,205.28,752.3,17.48,71.8,10.75,13.228
6.1,324.6,778.95,28.43,93.55,20.13,25.927
10.785,131.93,1098.64,29.73,64.18,15.64,44.883
7.176,77.14,850.73,20.69,46.21,8.31,10.675
4.495,274.42,677.24,32.62,70.64,8.47,6.016
6.12,216.14,736.32,22.8,93.69,13.72,20.767
12.409,67.96,1156.56,16.74,86.26,10.38,7.447
13.986,176.99,1295.32,17.63,64.09,9.3,2.599
7.407,212.6,862.72,17.54,90.89,34.26,11.493
6.725,214.19,828.42,39.77,46.75,13.36,22.558
10.848,209.49,1072.05,21.82,83.42,19.27,82.875
9.635,145.6,1006.52,27.11,55.34,12.52,26.371
8.47,226.21,934.85,18.37,45.48,25.34,66.83
13.693,137.75,1273.0,31.98,48.4,7.3,1.229
11.268,276.33,1100.98,34.82,51.11,12.85,20.271
6.78,309.48,837.03,28.67,92.39,32.45,10.059
7.22,113.24,872.17,24.41,65.28,30.81,18.742
6.333,254.18,774.5,27.29,47.4,8.28,9.448
10.425,237.63,1010.41,32.13,71.47,20.2,85.022
7.305,178.09,805.25,39.27,73.93,14.61,31.642
3.31,16.24,574.76,35.92,59.19,31.74,0.184
6.754,35.05,787.4,23.63,59.66,12.43,22.358
10.129,213.31,1031.09,37.76,43.6,5.59,3.81
6.587,165.93,813.97,36.58,71.24,25.88,24.047
9.468,354.88,953.01,24.44,61.47,8.0,8.343
10.426,120.95,1040.56,27.57,82.07,15.9,48.681
7.796,178.9,896.78,36.18,83.29,13.62,29.57
3.523,358.64,589.06,25.05,52.42,30.33,0.404
4.042,121.26,607.91,16.68,84.07,28.87,1.615
10.167,108.66,1025.17,35.1,63.81,17.07,55.547
9.875,163.16,1060.18,34.09,49.93,30.88,87.709
9.345,76.66,927.9,39.05,80.82,20.98,72.297
9.759,276.88,992.34,25.84,71.14,15.93,45.558
4.625,54.17,644.39,32.13,56.52,29.91,2.548
3.709,73.28,590.5,25.31,85.3,23.04,2.841
7.465,40.88,870.61,19.8,53.51,21.79,46.776
7.797,232.89,892.88,15.93,48.76,29.11,35.334
10.245,63.35,1041.69,36.31,93.01,30.79,99.319
3.923,216.58,596.96,36.68,89.53,24.72,3.357
3.993,339.54,652.6,33.11,47.73,32.99,1.045
8.742,298.43,943.83,38.74,91.24,12.14,24.537
4.345,290.41,613.47,23.23,72.14,12.08,8.51
7.652,51.94,852.52,19.38,93.35,22.68,49.766
8.394,134.89,887.17,38.72,57.41,33.9,24.821
12.674,337.31,1214.05,24.07,79.36,34.0,221.205
9.664,302.93,991.1,31.56,91.75,12.19,22.476
9.08,111.34,972.3,38.96,59.96,31.01,55.111
12.434,139.85,1214.54,37.74,61.61,7.71,2.912
12.05,84.77,1199.89,20.26,88.96,31.38,176.16
11.434,146.26,1153.88,15.85,87.65,19.13,76.374
7.543,302.82,882.81,32.93,88.22,25.95,38.871
8.57,126.67,930.63,30.05,84.74,5.82,4.82
3.573,230.97,609.57,30.75,83.51,23.85,2.834
6.451,29.6,834.92,18.95,68.4,27.89,16.706
12.317,246.87,1147.15,34.82,57.57,12.82,16.215
10.562,297.64,1054.62,34.99,50.93,31.29,111.738
13.392,318.36,1292.63,20.61,92.15,23.8,148.963
12.975,350.69,1244.69,19.96,78.57,17.87,57.433
5.862,32.06,778.07,24.2,92.1,18.05,23.54
13.12,163.33,1238.46,31.84,46.52,30.86,259.661
11.603,103.67,1160.0,27.35,47.16,34.86,123.937
6.113,243.79,778.25,25.46,62.47,12.85,19.127
9.794,326.64,1012.55,24.24,77.63,9.0,11.046
6.556,249.49,785.26,32.17,79.23,12.69,19.457
4.048,21.15,696.19,23.32,52.92,33.18,0.0
13.639,215.36,1276.67,33.71,42.5,14.08,17.623
7.342,133.52,832.25,39.2,70.78,20.11,43.026
13.234,316.04,1236.31,18.3,57.45,8.51,2.793
3.486,46.03,586.25,36.79,85.91,13.49,3.559
12.646,220.66,1189.58,34.04,54.51,14.47,25.961
13.94,274.92,1273.36,18.78,86.92,6.6,0.071
4.635,82.75,657.85,15.9,54.31,34.86,0.094
13.199,14.69,1218.54,23.91,79.0,30.38,265.884
12.536,44.52,1208.83,17.34,87.75,20.26,92.853
6.001,320.72,788.11,29.64,72.1,22.12,22.278
7.581,27.66,869.84,34.21,77.23,25.44,44.419
10.487,141.9,1070.63,29.76,92.32,7.43,5.393
12.138,237.43,1173.12,26.35,92.54,34.09,172.991
10.218,342.32,1038.64,23.12,80.23,22.07,102.94
5.325,17.53,721.1,31.09,57.77,33.56,2.175
7.195,143.59,846.45,19.45,93.08,30.57,19.493
4.792,280.62,668.69,22.12,81.39,19.73,10.865
7.756,290.29,902.51,22.75,77.67,29.96,30.761
8.639,176.26,913.27,37.14,66.2,27.69,63.333
11.921,220.99,1182.75,25.85,63.43,18.91,77.802
5.467,247.05,700.79,18.88,67.24,13.72,15.107
7.811,326.59,918.64,26.94,48.17,30.25,32.066
8.754,106.37,956.73,16.19,44.21,17.75,53.841
4.039,237.91,624.36,29.21,53.94,20.1,6.333
4.253,238.17,631.07,19.49,50.02,31.3,1.253
6.274,211.4,762.66,26.37,76.86,34.0,4.5
12.585,67.39,1165.56,19.63,81.09,8.19,2.571
8.878,2.1,915.75,17.92,49.45,31.06,52.799
13.624,216.68,1299.75,27.17,74.02,25.21,186.707
10.593,142.2,1082.47,22.57,46.88,5.48,2.862
13.676,309.24,1264.19,20.23,75.67,23.78,148.703
11.69,68.73,1139.75,22.52,65.49,9.98,8.646
4.677,252.94,689.12,39.1,65.93,11.04,7.997
9.264,300.18,952.96,16.27,40.43,34.38,38.742
12.335,265.35,1181.44,29.9,70.49,19.58,80.405
9.501,220.14,956.64,31.97,84.92,20.85,81.833
7.642,113.71,845.1,16.59,89.11,19.84,47.136
13.329,124.84,1252.48,32.44,41.14,15.32,26.522
5.553,79.09,689.1,37.73,58.65,24.71,11.536
4.443,105.62,670.75,32.78,92.79,27.04,2.734
11.756,287.91,1140.97,36.11,74.2,25.01,156.695
4.42,71.81,581.74,30.14,45.55,14.11,9.203
5.304,16.94,701.5,15.45,88.45,29.84,5.096
12.839,11.51,1213.68,16.59,63.68,11.72,10.587
5.836,122.52,761.03,23.88,42.57,9.54,11.276
10.591,185.54,1094.25,31.74,78.85,18.71,76.459
